title,amount,payment_date,customer_id
DETAILS PACKER,4.99,2005-05-31 02:39:16,280
DETAILS PACKER,4.99,2005-05-31 02:39:16,280
DETAILS PACKER,2.99,2005-05-31 02:44:57,526
DETAILS PACKER,2.99,2005-05-31 02:44:57,526
DETAILS PACKER,2.99,2005-05-31 02:44:57,526
DETAILS PACKER,2.99,2005-05-31 02:44:57,526
DETAILS PACKER,2.99,2005-05-31 02:37:00,384
DETAILS PACKER,2.99,2005-05-31 02:37:00,384
DETAILS PACKER,2.99,2005-05-31 02:37:00,384
DETAILS PACKER,1.99,2005-05-31 02:05:39,164
DETAILS PACKER,1.99,2005-05-31 02:05:39,164
DETAILS PACKER,2.99,2005-05-31 02:37:00,384
DETAILS PACKER,2.99,2005-05-31 02:18:05,291
DETAILS PACKER,2.99,2005-05-31 02:18:05,291
DETAILS PACKER,2.99,2005-05-31 02:18:05,291
DETAILS PACKER,2.99,2005-05-31 02:18:05,291
DETAILS PACKER,2.99,2005-05-31 02:18:05,291
DETECTIVE VISION,7.99,2005-05-31 03:16:15,541
DETECTIVE VISION,.99,2005-05-31 03:06:08,138
DETECTIVE VISION,.99,2005-05-31 03:06:08,138
DETECTIVE VISION,7.99,2005-05-31 03:16:15,541
DETECTIVE VISION,7.99,2005-05-31 03:16:15,541
DETECTIVE VISION,.99,2005-05-31 03:06:08,138
DETECTIVE VISION,7.99,2005-05-31 03:16:15,541
DETECTIVE VISION,7.99,2005-05-31 03:16:45,239
DETECTIVE VISION,7.99,2005-05-31 03:16:45,239
DETECTIVE VISION,7.99,2005-05-31 03:16:45,239
DETECTIVE VISION,7.99,2005-05-31 03:16:45,239
DETECTIVE VISION,7.99,2005-05-31 03:16:15,541
DETECTIVE VISION,.99,2005-05-31 03:06:08,138
DETECTIVE VISION,2.99,2005-05-31 02:53:36,16
DETECTIVE VISION,.99,2005-05-31 03:05:07,279
DETECTIVE VISION,1.99,2005-05-31 02:49:43,204
DETECTIVE VISION,1.99,2005-05-31 02:49:43,204
DETECTIVE VISION,2.99,2005-05-31 02:53:36,16
DETECTIVE VISION,2.99,2005-05-31 02:53:36,16
DETECTIVE VISION,2.99,2005-05-31 02:53:36,16
DETECTIVE VISION,.99,2005-05-31 03:06:08,138
DETECTIVE VISION,.99,2005-05-31 02:53:42,594
DETECTIVE VISION,.99,2005-05-31 03:05:07,279
DETECTIVE VISION,.99,2005-05-31 03:05:07,279
DETECTIVE VISION,.99,2005-05-31 03:05:07,279
DETECTIVE VISION,.99,2005-05-31 03:05:07,279
DETECTIVE VISION,.99,2005-05-31 02:53:42,594
DEVIL DESIRE,4.99,2005-05-31 03:41:37,93
DEVIL DESIRE,4.99,2005-05-31 03:41:37,93
DEVIL DESIRE,4.99,2005-05-31 03:41:37,93
DEVIL DESIRE,5.99,2005-05-31 03:45:26,107
DEVIL DESIRE,5.99,2005-05-31 03:45:26,107
DEVIL DESIRE,5.99,2005-05-31 03:45:26,107
DEVIL DESIRE,5.99,2005-05-31 03:45:26,107
DEVIL DESIRE,4.99,2005-05-31 03:41:37,93
DEVIL DESIRE,7.99,2005-05-31 03:30:19,457
DEVIL DESIRE,7.99,2005-05-31 03:30:19,457
DEVIL DESIRE,7.99,2005-05-31 03:30:19,457
DEVIL DESIRE,7.99,2005-05-31 03:30:19,457
DEVIL DESIRE,3.99,2005-05-31 03:26:50,227
DEVIL DESIRE,3.99,2005-05-31 03:26:50,227
DEVIL DESIRE,4.99,2005-05-31 03:41:37,93
DIARY PANIC,4.99,2005-05-31 03:48:05,51
DIARY PANIC,4.99,2005-05-31 03:48:05,51
DIARY PANIC,4.99,2005-05-31 03:48:05,51
DIARY PANIC,4.99,2005-05-31 03:48:05,51
DIARY PANIC,9.99,2005-05-31 03:46:19,55
DIARY PANIC,9.99,2005-05-31 03:46:19,55
DIARY PANIC,9.99,2005-05-31 03:46:19,55
DIARY PANIC,9.99,2005-05-31 03:46:19,55
DIARY PANIC,9.99,2005-05-31 03:46:19,55
DINOSAUR SECRETARY,2.99,2005-05-31 04:50:07,25
DINOSAUR SECRETARY,8.99,2005-05-31 04:53:40,293
DINOSAUR SECRETARY,8.99,2005-05-31 04:53:40,293
DINOSAUR SECRETARY,4.99,2005-05-31 05:01:09,362
DINOSAUR SECRETARY,.99,2005-05-31 05:21:10,438
DINOSAUR SECRETARY,.99,2005-05-31 05:21:10,438
DINOSAUR SECRETARY,.99,2005-05-31 05:21:10,438
DINOSAUR SECRETARY,4.99,2005-05-31 05:01:09,362
DINOSAUR SECRETARY,2.99,2005-05-31 04:50:07,25
DINOSAUR SECRETARY,2.99,2005-05-31 04:50:07,25
DINOSAUR SECRETARY,2.99,2005-05-31 04:28:43,236
DINOSAUR SECRETARY,2.99,2005-05-31 04:50:07,25
DINOSAUR SECRETARY,4.99,2005-05-31 03:52:02,50
DINOSAUR SECRETARY,4.99,2005-05-31 04:06:47,267
DINOSAUR SECRETARY,4.99,2005-05-31 04:06:47,267
DINOSAUR SECRETARY,4.99,2005-05-31 03:52:02,50
DINOSAUR SECRETARY,2.99,2005-05-31 04:23:01,416
DINOSAUR SECRETARY,2.99,2005-05-31 04:23:01,416
DINOSAUR SECRETARY,2.99,2005-05-31 04:28:43,236
DINOSAUR SECRETARY,4.99,2005-05-31 04:06:47,267
DIRTY ACE,4.99,2005-05-31 05:35:16,270
DIRTY ACE,6.99,2005-05-31 05:46:23,272
DIRTY ACE,6.99,2005-05-31 05:46:23,272
DIRTY ACE,6.99,2005-05-31 05:46:23,272
DIRTY ACE,6.99,2005-05-31 05:46:23,272
DIRTY ACE,6.99,2005-05-31 05:46:23,272
DIRTY ACE,4.99,2005-05-31 05:32:29,124
DIRTY ACE,4.99,2005-05-31 05:35:16,270
DIRTY ACE,4.99,2005-05-31 05:32:29,124
DIRTY ACE,4.99,2005-05-31 05:32:29,124
DIRTY ACE,4.99,2005-05-31 05:32:29,124
DIRTY ACE,4.99,2005-05-31 05:23:47,385
DIRTY ACE,4.99,2005-05-31 05:23:47,385
DIRTY ACE,3.99,2005-05-31 05:22:25,569
DIRTY ACE,3.99,2005-05-31 05:22:25,569
DISCIPLE MOTHER,6.99,2005-05-31 06:29:01,594
DISCIPLE MOTHER,6.99,2005-05-31 06:29:01,594
DISCIPLE MOTHER,4.99,2005-05-31 06:42:30,179
DISCIPLE MOTHER,.99,2005-05-31 06:45:57,72
DISCIPLE MOTHER,.99,2005-05-31 06:45:57,72
DISCIPLE MOTHER,.99,2005-05-31 06:45:57,72
DISCIPLE MOTHER,4.99,2005-05-31 06:24:44,70
DISCIPLE MOTHER,4.99,2005-05-31 06:42:30,179
DISCIPLE MOTHER,4.99,2005-05-31 06:24:44,70
DISCIPLE MOTHER,4.99,2005-05-31 06:24:44,70
DISCIPLE MOTHER,4.99,2005-05-31 06:24:44,70
DISCIPLE MOTHER,4.99,2005-05-31 06:24:44,70
DISCIPLE MOTHER,2.99,2005-05-31 05:53:00,506
DISCIPLE MOTHER,2.99,2005-05-31 05:53:00,506
DISCIPLE MOTHER,3.99,2005-05-31 06:11:40,412
DISCIPLE MOTHER,2.99,2005-05-31 05:53:00,506
DISCIPLE MOTHER,3.99,2005-05-31 06:11:40,412
DISCIPLE MOTHER,3.99,2005-05-31 06:11:40,412
DISCIPLE MOTHER,3.99,2005-05-31 06:11:40,412
DISTURBING SCARFACE,1.99,2005-05-31 07:12:44,196
DISTURBING SCARFACE,1.99,2005-05-31 07:12:44,196
DISTURBING SCARFACE,1.99,2005-05-31 07:12:44,196
DISTURBING SCARFACE,1.99,2005-05-31 07:12:44,196
DISTURBING SCARFACE,1.99,2005-05-31 07:12:44,196
DISTURBING SCARFACE,4.99,2005-05-31 07:33:25,126
DISTURBING SCARFACE,4.99,2005-05-31 07:33:25,126
DISTURBING SCARFACE,4.99,2005-05-31 07:33:25,126
DISTURBING SCARFACE,4.99,2005-05-31 07:33:25,126
DISTURBING SCARFACE,4.99,2005-05-31 07:07:03,156
DISTURBING SCARFACE,4.99,2005-05-31 07:33:25,126
DISTURBING SCARFACE,4.99,2005-05-31 07:07:03,156
DISTURBING SCARFACE,4.99,2005-05-31 07:02:09,246
DISTURBING SCARFACE,.99,2005-05-31 06:49:53,55
DISTURBING SCARFACE,4.99,2005-05-31 07:02:09,246
DISTURBING SCARFACE,.99,2005-05-31 06:49:53,55
DISTURBING SCARFACE,.99,2005-05-31 06:49:53,55
DISTURBING SCARFACE,4.99,2005-05-31 06:57:04,312
DISTURBING SCARFACE,4.99,2005-05-31 06:57:04,312
DISTURBING SCARFACE,4.99,2005-05-31 06:57:04,312
DISTURBING SCARFACE,4.99,2005-05-31 07:01:27,303
DISTURBING SCARFACE,4.99,2005-05-31 07:01:27,303
DISTURBING SCARFACE,4.99,2005-05-31 07:01:27,303
DISTURBING SCARFACE,4.99,2005-05-31 07:01:27,303
DISTURBING SCARFACE,4.99,2005-05-31 07:01:27,303
DISTURBING SCARFACE,4.99,2005-05-31 06:57:04,312
DIVIDE MONSTER,4.99,2005-05-31 08:04:17,116
DIVIDE MONSTER,4.99,2005-05-31 08:04:17,116
DIVIDE MONSTER,4.99,2005-05-31 08:04:17,116
DIVIDE MONSTER,3.99,2005-05-31 08:20:43,241
DIVIDE MONSTER,3.99,2005-05-31 07:48:07,519
DIVIDE MONSTER,7.99,2005-05-31 08:21:43,570
DIVIDE MONSTER,7.99,2005-05-31 08:21:43,570
DIVIDE MONSTER,7.99,2005-05-31 08:21:43,570
DIVIDE MONSTER,4.99,2005-05-31 08:04:17,116
DIVIDE MONSTER,3.99,2005-05-31 08:20:43,241
DIVIDE MONSTER,3.99,2005-05-31 07:58:06,124
DIVIDE MONSTER,3.99,2005-05-31 07:48:07,519
DIVIDE MONSTER,3.99,2005-05-31 07:58:06,124
DIVIDE MONSTER,3.99,2005-05-31 07:58:06,124
DIVIDE MONSTER,3.99,2005-05-31 07:48:07,519
DIVIDE MONSTER,3.99,2005-05-31 07:48:07,519
DIVIDE MONSTER,.99,2005-05-31 07:47:18,108
DIVIDE MONSTER,.99,2005-05-31 07:47:18,108
DIVIDE MONSTER,.99,2005-05-31 07:47:18,108
DIVIDE MONSTER,.99,2005-05-31 07:47:18,108
DIVIDE MONSTER,3.99,2005-05-31 07:58:06,124
DIVINE RESURRECTION,5.99,2005-05-31 08:44:29,7
DIVINE RESURRECTION,5.99,2005-05-31 08:44:29,7
DIVINE RESURRECTION,5.99,2005-05-31 08:44:29,7
DIVINE RESURRECTION,4.99,2005-05-31 08:50:07,460
DIVINE RESURRECTION,4.99,2005-05-31 08:50:07,460
DIVINE RESURRECTION,4.99,2005-05-31 08:50:07,460
DIVINE RESURRECTION,5.99,2005-05-31 08:44:29,7
DIVINE RESURRECTION,7.99,2005-05-31 08:27:58,109
DIVINE RESURRECTION,7.99,2005-05-31 08:38:20,176
DIVINE RESURRECTION,7.99,2005-05-31 08:38:20,176
DIVINE RESURRECTION,7.99,2005-05-31 08:38:20,176
DIVINE RESURRECTION,7.99,2005-05-31 08:27:58,109
DIVINE RESURRECTION,7.99,2005-05-31 08:27:58,109
DIVINE RESURRECTION,7.99,2005-05-31 08:27:58,109
DIVINE RESURRECTION,7.99,2005-05-31 08:38:20,176
DIVORCE SHINING,4.99,2005-05-31 09:07:33,541
DIVORCE SHINING,4.99,2005-05-31 09:07:33,541
DIVORCE SHINING,4.99,2005-05-31 09:07:33,541
DIVORCE SHINING,1.99,2005-05-31 08:54:56,316
DIVORCE SHINING,4.99,2005-05-31 09:07:33,541
DIVORCE SHINING,1.99,2005-05-31 08:54:56,316
DIVORCE SHINING,4.99,2005-05-31 09:07:33,541
DOCTOR GRAIL,4.99,2005-05-31 09:32:15,443
DOCTOR GRAIL,4.99,2005-05-31 09:32:15,443
DOCTOR GRAIL,4.99,2005-05-31 09:12:13,32
DOCTOR GRAIL,4.99,2005-05-31 09:12:13,32
DOCTOR GRAIL,4.99,2005-05-31 09:12:13,32
DOCTOR GRAIL,4.99,2005-05-31 09:12:13,32
DOCTOR GRAIL,4.99,2005-05-31 09:12:13,32
DOGMA FAMILY,2.99,2005-05-31 10:14:31,214
DOGMA FAMILY,4.99,2005-05-31 09:55:04,146
DOGMA FAMILY,4.99,2005-05-31 09:55:04,146
DOGMA FAMILY,4.99,2005-05-31 09:55:04,146
DOGMA FAMILY,4.99,2005-05-31 10:04:42,503
DOGMA FAMILY,4.99,2005-05-31 10:04:42,503
DOGMA FAMILY,4.99,2005-05-31 10:13:34,9
DOGMA FAMILY,4.99,2005-05-31 09:55:04,146
DOGMA FAMILY,4.99,2005-05-31 10:13:34,9
DOGMA FAMILY,4.99,2005-05-31 10:13:34,9
DOGMA FAMILY,2.99,2005-05-31 10:14:31,214
DOGMA FAMILY,2.99,2005-05-31 10:14:31,214
DOGMA FAMILY,2.99,2005-05-31 10:14:31,214
DOGMA FAMILY,4.99,2005-05-31 10:13:34,9
DOGMA FAMILY,.99,2005-05-31 09:52:50,272
DOGMA FAMILY,4.99,2005-05-31 09:48:56,174
DOGMA FAMILY,4.99,2005-05-31 09:48:56,174
DOGMA FAMILY,.99,2005-05-31 09:52:50,272
DOGMA FAMILY,3.99,2005-05-31 09:32:31,251
DOGMA FAMILY,3.99,2005-05-31 09:32:31,251
DOGMA FAMILY,3.99,2005-05-31 09:32:31,251
DOGMA FAMILY,3.99,2005-05-31 09:32:31,251
DOGMA FAMILY,.99,2005-05-31 09:39:56,228
DOGMA FAMILY,3.99,2005-05-31 09:32:31,251
DOGMA FAMILY,.99,2005-05-31 09:39:56,228
DOGMA FAMILY,.99,2005-05-31 09:39:56,228
DOGMA FAMILY,.99,2005-05-31 09:39:56,228
DOGMA FAMILY,4.99,2005-05-31 09:48:56,174
DOGMA FAMILY,4.99,2005-05-31 09:48:56,174
DOGMA FAMILY,.99,2005-05-31 09:39:56,228
DOLLS RAGE,4.99,2005-05-31 10:28:33,230
DOLLS RAGE,6.99,2005-05-31 10:48:17,312
DOLLS RAGE,6.99,2005-05-31 10:48:17,312
DOLLS RAGE,4.99,2005-05-31 10:28:33,230
DOLLS RAGE,2.99,2005-05-31 10:22:54,24
DOLLS RAGE,2.99,2005-05-31 10:22:54,24
DOLLS RAGE,2.99,2005-05-31 10:22:54,24
DOLLS RAGE,2.99,2005-05-31 10:22:54,24
DOLLS RAGE,2.99,2005-05-31 10:22:54,24
DONNIE ALLEY,5.99,2005-05-31 11:02:01,239
DONNIE ALLEY,3.99,2005-05-31 11:04:48,556
DONNIE ALLEY,3.99,2005-05-31 11:04:48,556
DONNIE ALLEY,3.99,2005-05-31 11:04:48,556
DONNIE ALLEY,3.99,2005-05-31 11:04:48,556
DONNIE ALLEY,3.99,2005-05-31 11:04:48,556
DONNIE ALLEY,5.99,2005-05-31 11:02:01,239
DONNIE ALLEY,4.99,2005-05-31 10:55:26,215
DONNIE ALLEY,5.99,2005-05-31 10:56:32,404
DONNIE ALLEY,5.99,2005-05-31 10:56:32,404
DONNIE ALLEY,5.99,2005-05-31 10:56:32,404
DONNIE ALLEY,4.99,2005-05-31 10:55:26,215
DONNIE ALLEY,4.99,2005-05-31 10:55:26,215
DONNIE ALLEY,5.99,2005-05-31 10:56:32,404
DOOM DANCING,4.99,2005-05-31 11:17:37,549
DOOM DANCING,4.99,2005-05-31 11:17:37,549
DOOM DANCING,4.99,2005-05-31 11:18:08,169
DOOM DANCING,4.99,2005-05-31 11:18:08,169
DOOM DANCING,4.99,2005-05-31 11:35:13,356
DOOM DANCING,4.99,2005-05-31 11:18:08,169
DOOM DANCING,4.99,2005-05-31 11:17:37,549
DOOM DANCING,4.99,2005-05-31 11:35:13,356
DOOM DANCING,4.99,2005-05-31 11:18:08,169
DOOM DANCING,4.99,2005-05-31 11:17:37,549
DOOM DANCING,4.99,2005-05-31 11:17:37,549
DOOM DANCING,4.99,2005-05-31 11:10:17,12
DOOM DANCING,6.99,2005-05-31 11:15:43,5
DOOM DANCING,4.99,2005-05-31 11:10:17,12
DOOM DANCING,4.99,2005-05-31 11:10:17,12
DOOM DANCING,4.99,2005-05-31 11:10:17,12
DOOM DANCING,4.99,2005-05-31 11:10:17,12
DOOM DANCING,6.99,2005-05-31 11:15:43,5
DOOM DANCING,6.99,2005-05-31 11:15:43,5
DOOM DANCING,6.99,2005-05-31 11:15:43,5
DOOM DANCING,6.99,2005-05-31 11:15:43,5
DOORS PRESIDENT,4.99,2005-05-31 12:15:57,278
DOORS PRESIDENT,4.99,2005-05-31 12:15:57,278
DOORS PRESIDENT,2.99,2005-05-31 12:32:26,214
DOORS PRESIDENT,4.99,2005-05-31 12:15:57,278
DOORS PRESIDENT,2.99,2005-05-31 12:32:26,214
DOORS PRESIDENT,1.99,2005-05-31 13:03:49,547
DOORS PRESIDENT,1.99,2005-05-31 13:03:49,547
DOORS PRESIDENT,2.99,2005-05-31 12:32:26,214
DOORS PRESIDENT,4.99,2005-05-31 12:11:04,251
DOORS PRESIDENT,.99,2005-05-31 12:03:44,23
DOORS PRESIDENT,4.99,2005-05-31 12:11:04,251
DOORS PRESIDENT,4.99,2005-05-31 12:11:04,251
DOORS PRESIDENT,.99,2005-05-31 12:03:44,23
DOORS PRESIDENT,.99,2005-05-31 12:03:44,23
DOORS PRESIDENT,.99,2005-05-31 12:03:44,23
DOORS PRESIDENT,.99,2005-05-31 12:03:44,23
DOORS PRESIDENT,2.99,2005-05-31 11:38:29,367
DOORS PRESIDENT,2.99,2005-05-31 11:38:29,367
DOORS PRESIDENT,4.99,2005-05-31 12:11:04,251
DORADO NOTTING,2.99,2005-05-31 13:54:48,269
DORADO NOTTING,2.99,2005-05-31 13:54:48,269
DORADO NOTTING,2.99,2005-05-31 13:54:48,269
DORADO NOTTING,2.99,2005-05-31 13:54:48,269
DORADO NOTTING,2.99,2005-05-31 13:54:48,269
DORADO NOTTING,8.99,2005-05-31 14:13:59,260
DORADO NOTTING,7.99,2005-05-31 14:03:21,497
DORADO NOTTING,8.99,2005-05-31 14:13:59,260
DORADO NOTTING,8.99,2005-05-31 14:13:59,260
DORADO NOTTING,8.99,2005-05-31 14:13:59,260
DORADO NOTTING,5.99,2005-05-31 13:51:48,425
DORADO NOTTING,7.99,2005-05-31 14:03:21,497
DORADO NOTTING,5.99,2005-05-31 13:51:48,425
DORADO NOTTING,7.99,2005-05-31 14:03:21,497
DORADO NOTTING,.99,2005-05-31 13:38:42,491
DORADO NOTTING,.99,2005-05-31 13:15:41,252
DORADO NOTTING,.99,2005-05-31 13:15:41,252
DORADO NOTTING,8.99,2005-05-31 13:30:49,271
DORADO NOTTING,8.99,2005-05-31 13:30:49,271
DORADO NOTTING,.99,2005-05-31 13:38:42,491
DORADO NOTTING,.99,2005-05-31 13:15:41,252
DORADO NOTTING,8.99,2005-05-31 13:30:49,271
DORADO NOTTING,8.99,2005-05-31 13:30:49,271
DORADO NOTTING,.99,2005-05-31 13:38:42,491
DORADO NOTTING,.99,2005-05-31 13:38:42,491
DORADO NOTTING,.99,2005-05-31 13:38:42,491
DORADO NOTTING,8.99,2005-05-31 13:30:49,271
DOUBLE WRATH,2.99,2005-05-31 14:33:56,26
DOUBLE WRATH,2.99,2005-05-31 14:33:56,26
DOUBLE WRATH,4.99,2005-05-31 14:36:52,109
DOUBLE WRATH,4.99,2005-05-31 14:36:52,109
DOUBLE WRATH,2.99,2005-05-31 15:04:05,53
DOUBLE WRATH,5.99,2005-05-31 15:05:12,254
DOUBLE WRATH,2.99,2005-05-31 15:04:05,53
DOUBLE WRATH,5.99,2005-05-31 15:05:12,254
DOUBLE WRATH,5.99,2005-05-31 15:05:12,254
DOUBLE WRATH,2.99,2005-05-31 14:33:56,26
DOUBLE WRATH,2.99,2005-05-31 15:04:05,53
DOUBLE WRATH,2.99,2005-05-31 14:33:56,26
DOUBLE WRATH,5.99,2005-05-31 15:05:12,254
DOUBLE WRATH,2.99,2005-05-31 14:30:01,466
DOUBLE WRATH,2.99,2005-05-31 14:30:01,466
DOUBLE WRATH,2.99,2005-05-31 14:20:29,115
DOUBLE WRATH,2.99,2005-05-31 14:20:29,115
DOUBLE WRATH,2.99,2005-05-31 14:20:29,115
DOUBLE WRATH,2.99,2005-05-31 14:20:29,115
DOUBLE WRATH,2.99,2005-05-31 14:20:29,115
DOUBLE WRATH,6.99,2005-05-31 14:24:18,353
DOUBLE WRATH,6.99,2005-05-31 14:24:18,353
DOUBLE WRATH,6.99,2005-05-31 14:24:18,353
DOUBLE WRATH,6.99,2005-05-31 14:24:18,353
DOUBLE WRATH,6.99,2005-05-31 14:24:18,353
DOUBTFIRE LABYRINTH,4.99,2005-05-31 15:24:19,300
DOUBTFIRE LABYRINTH,4.99,2005-05-31 15:24:19,300
DOUBTFIRE LABYRINTH,4.99,2005-05-31 15:24:19,300
DOUBTFIRE LABYRINTH,4.99,2005-05-31 15:24:19,300
DOUBTFIRE LABYRINTH,4.99,2005-05-31 15:24:19,300
DOUBTFIRE LABYRINTH,3.99,2005-05-31 15:22:51,355
DOUBTFIRE LABYRINTH,3.99,2005-05-31 15:22:51,355
DOUBTFIRE LABYRINTH,3.99,2005-05-31 15:22:51,355
DOUBTFIRE LABYRINTH,5.99,2005-05-31 15:12:15,481
DOUBTFIRE LABYRINTH,5.99,2005-05-31 15:12:15,481
DOWNHILL ENOUGH,.99,2005-05-31 16:10:46,256
DOWNHILL ENOUGH,.99,2005-05-31 16:10:46,256
DOWNHILL ENOUGH,.99,2005-05-31 16:10:46,256
DOWNHILL ENOUGH,5.99,2005-05-31 16:15:31,189
DOWNHILL ENOUGH,5.99,2005-05-31 16:15:31,189
DOWNHILL ENOUGH,4.99,2005-05-31 16:23:02,510
DOWNHILL ENOUGH,.99,2005-05-31 16:10:46,256
DOWNHILL ENOUGH,4.99,2005-05-31 16:23:02,510
DOWNHILL ENOUGH,4.99,2005-05-31 16:23:02,510
DOWNHILL ENOUGH,4.99,2005-05-31 16:23:02,510
DOWNHILL ENOUGH,4.99,2005-05-31 16:23:02,510
DOWNHILL ENOUGH,.99,2005-05-31 16:10:46,256
DOWNHILL ENOUGH,2.99,2005-05-31 15:58:44,451
DOWNHILL ENOUGH,2.99,2005-05-31 16:07:09,109
DOWNHILL ENOUGH,.99,2005-05-31 15:51:39,214
DOWNHILL ENOUGH,.99,2005-05-31 15:51:39,214
DOWNHILL ENOUGH,2.99,2005-05-31 15:58:44,451
DOWNHILL ENOUGH,2.99,2005-05-31 16:07:09,109
DOWNHILL ENOUGH,2.99,2005-05-31 15:58:44,451
DOWNHILL ENOUGH,2.99,2005-05-31 15:58:44,451
DOWNHILL ENOUGH,.99,2005-05-31 16:00:33,117
DOWNHILL ENOUGH,.99,2005-05-31 16:00:33,117
DOWNHILL ENOUGH,.99,2005-05-31 16:00:33,117
DOWNHILL ENOUGH,2.99,2005-05-31 16:07:09,109
DOWNHILL ENOUGH,2.99,2005-05-31 15:58:44,451
DOZEN LION,2.99,2005-05-31 16:34:27,469
DOZEN LION,4.99,2005-05-31 16:37:14,361
DOZEN LION,2.99,2005-05-31 16:34:27,469
DOZEN LION,4.99,2005-05-31 16:37:14,361
DOZEN LION,2.99,2005-05-31 16:34:27,469
DOZEN LION,2.99,2005-05-31 16:34:27,469
DOZEN LION,2.99,2005-05-31 16:34:27,469
DRACULA CRYSTAL,2.99,2005-05-31 16:48:43,448
DRACULA CRYSTAL,4.99,2005-05-31 16:49:34,134
DRACULA CRYSTAL,4.99,2005-05-31 16:49:34,134
DRACULA CRYSTAL,4.99,2005-05-31 16:49:34,134
DRACULA CRYSTAL,4.99,2005-05-31 17:23:44,234
DRACULA CRYSTAL,4.99,2005-05-31 17:23:44,234
DRACULA CRYSTAL,2.99,2005-05-31 17:27:45,431
DRACULA CRYSTAL,2.99,2005-05-31 17:27:45,431
DRACULA CRYSTAL,2.99,2005-05-31 16:48:43,448
DRACULA CRYSTAL,2.99,2005-05-31 16:48:43,448
DRACULA CRYSTAL,2.99,2005-05-31 16:48:43,448
DRACULA CRYSTAL,6.99,2005-05-31 16:37:36,74
DRACULA CRYSTAL,2.99,2005-05-31 16:39:33,180
DRACULA CRYSTAL,2.99,2005-05-31 16:39:33,180
DRACULA CRYSTAL,2.99,2005-05-31 16:39:33,180
DRACULA CRYSTAL,2.99,2005-05-31 16:39:33,180
DRACULA CRYSTAL,2.99,2005-05-31 16:39:33,180
DRACULA CRYSTAL,6.99,2005-05-31 16:37:36,74
DRACULA CRYSTAL,2.99,2005-05-31 16:48:43,448
DRACULA CRYSTAL,6.99,2005-05-31 16:37:36,74
DRACULA CRYSTAL,6.99,2005-05-31 16:37:36,74
DRAGON SQUAD,5.99,2005-05-31 18:13:57,124
DRAGON SQUAD,.99,2005-05-31 18:00:48,486
DRAGON SQUAD,5.99,2005-05-31 18:13:57,124
DRAGON SQUAD,5.99,2005-05-31 18:13:57,124
DRAGON SQUAD,.99,2005-05-31 18:00:48,486
DRAGON SQUAD,.99,2005-05-31 18:00:48,486
DRAGON SQUAD,6.99,2005-05-31 17:49:26,311
DRAGON SQUAD,6.99,2005-05-31 17:49:26,311
DRAGON SQUAD,3.99,2005-05-31 17:45:49,387
DRAGON SQUAD,3.99,2005-05-31 17:45:49,387
DRAGON SQUAD,3.99,2005-05-31 17:45:49,387
DRAGONFLY STRANGERS,2.99,2005-05-31 19:14:15,191
DRAGONFLY STRANGERS,2.99,2005-05-31 19:14:15,191
DRAGONFLY STRANGERS,4.99,2005-05-31 19:15:11,122
DRAGONFLY STRANGERS,4.99,2005-05-31 19:12:21,73
DRAGONFLY STRANGERS,4.99,2005-05-31 19:15:11,122
DRAGONFLY STRANGERS,4.99,2005-05-31 19:15:11,122
DRAGONFLY STRANGERS,4.99,2005-05-31 19:15:11,122
DRAGONFLY STRANGERS,4.99,2005-05-31 19:12:21,73
DRAGONFLY STRANGERS,4.99,2005-05-31 19:12:21,73
DRAGONFLY STRANGERS,4.99,2005-05-31 19:12:21,73
DRAGONFLY STRANGERS,4.99,2005-05-31 19:12:21,73
DRAGONFLY STRANGERS,2.99,2005-05-31 18:44:19,128
DRAGONFLY STRANGERS,2.99,2005-05-31 18:44:19,128
DRAGONFLY STRANGERS,2.99,2005-05-31 18:44:19,128
DRAGONFLY STRANGERS,2.99,2005-05-31 18:44:19,128
DRAGONFLY STRANGERS,4.99,2005-05-31 18:44:53,198
DRAGONFLY STRANGERS,4.99,2005-05-31 18:44:53,198
DRAGONFLY STRANGERS,2.99,2005-05-31 18:44:19,128
DREAM PICKUP,5.99,2005-05-31 19:34:52,562
DREAM PICKUP,5.99,2005-05-31 19:34:52,562
DREAM PICKUP,5.99,2005-05-31 19:34:52,562
DREAM PICKUP,4.99,2005-05-31 19:36:30,10
DREAM PICKUP,8.99,2005-05-31 19:42:02,217
DREAM PICKUP,8.99,2005-05-31 19:42:02,217
DREAM PICKUP,8.99,2005-05-31 19:42:02,217
DREAM PICKUP,5.99,2005-05-31 19:34:52,562
DREAM PICKUP,8.99,2005-05-31 19:42:02,217
DREAM PICKUP,5.99,2005-05-31 19:34:52,562
DREAM PICKUP,4.99,2005-05-31 19:36:30,10
DREAM PICKUP,6.99,2005-05-31 19:30:27,438
DREAM PICKUP,6.99,2005-05-31 19:30:27,438
DREAM PICKUP,4.99,2005-05-31 19:19:36,50
DREAM PICKUP,4.99,2005-05-31 19:19:36,50
DREAM PICKUP,1.99,2005-05-31 19:20:14,351
DREAM PICKUP,1.99,2005-05-31 19:20:14,351
DREAM PICKUP,1.99,2005-05-31 19:20:14,351
DREAM PICKUP,1.99,2005-05-31 19:20:14,351
DREAM PICKUP,6.99,2005-05-31 19:30:27,438
DREAM PICKUP,6.99,2005-05-31 19:30:27,438
DREAM PICKUP,1.99,2005-05-31 19:20:14,351
DRIFTER COMMANDMENTS,2.99,2005-05-31 20:34:45,250
